Customer Name,Address,Product Code,Product Name,Invoice Date,Quantity,Qty (Pcs),Price,Gross Amount,DPP,Tax,Net Amount
CASH,KANTOR,PASEO-027,PASEO CHR FTP 50S,2024-02-13,0.12.0,12.0,167563.6,41890.9,41890.9,4608.0,46499.0
CASH,KANTOR,PASEO-027,PASEO CHR FTP 50S,2024-03-12,0.12.0,12.0,167563.6,41890.9,41890.9,4608.0,46499.0
CASH,KANTOR,PASEO-027,PASEO CHR FTP 50S,2024-03-13,1.0.0,48.0,167563.6,167563.6,167563.6,18432.0,185996.0
CASH,KANTOR,PASEO-028,PASEO ULSO FTP 60S,2024-01-02,0.12.0,12.0,297634.9,74408.73,74408.73,8184.96,82594.0
CASH,KANTOR,PASEO-028,PASEO ULSO FTP 60S,2024-01-08,1.0.0,48.0,297634.9,297634.9,297634.9,32739.84,330375.0
CASH,KANTOR,PASEO-028,PASEO ULSO FTP 60S,2024-01-20,0.0.0,0.0,297634.9,0.0,0.0,0.0,0.0
CASH,KANTOR,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-01-05,1.0.0,40.0,166400.0,166400.0,166400.0,18304.0,184704.0
CASH,KANTOR,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-02-27,1.0.0,40.0,166400.0,166400.0,166400.0,18304.0,184704.0
CASH,KANTOR,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-03-13,1.0.0,40.0,166400.0,166400.0,166400.0,18304.0,184704.0
CASH,KANTOR,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-03-13,0.12.0,12.0,166400.0,49920.0,49920.0,5491.2,55411.0
CASH,KANTOR,PASEO-035,PASEO ELG TWLR WHT TIPTOTIP 1R 70S,2024-02-05,1.0.0,18.0,189327.27,189327.27,189327.27,20826.0,210153.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-03,0.24.0,24.0,148000.0,44400.0,44400.0,4884.0,49284.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-09,0.12.0,12.0,148000.0,22200.0,22200.0,2442.0,24642.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-13,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-20,0.12.0,12.0,148000.0,22200.0,22200.0,2442.0,24642.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-30,0.12.0,12.0,148000.0,22200.0,22200.0,2442.0,24642.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-06,0.9.0,9.0,148000.0,16650.0,16650.0,1831.5,18482.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-07,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-15,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-15,0.24.0,24.0,148000.0,44400.0,44400.0,4884.0,49284.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-20,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-27,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-27,0.12.0,12.0,148000.0,22200.0,22200.0,2442.0,24642.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-04,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-08,0.6.0,6.0,148000.0,11100.0,11100.0,1221.0,12321.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-09,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-13,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-01-04,1.0.0,40.0,572218.2,572218.2,572218.2,62944.0,635162.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-01-11,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-01-23,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-02-06,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-02-07,1.0.0,40.0,572218.2,572218.2,572218.2,62944.0,635162.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-02-13,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-02-21,1.0.0,40.0,572218.2,572218.2,572218.2,62944.0,635162.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-02-27,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-03-04,1.0.0,40.0,572218.2,572218.2,572218.2,62944.0,635162.0
CASH,KANTOR,PASEO-037,PASEO PRSO FSP 130S,2024-03-19,0.12.0,12.0,572218.2,171665.46,171665.46,18883.2,190549.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-01-13,1.0.0,48.0,301789.1,301789.1,301789.1,33196.8,334986.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-01-16,0.24.0,24.0,301789.1,150894.55,150894.55,16598.4,167493.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-02-13,0.12.0,12.0,301789.1,75447.28,75447.28,8299.2,83746.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-02-27,0.12.0,12.0,301789.1,75447.28,75447.28,8299.2,83746.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-03-12,0.12.0,12.0,301789.1,75447.28,75447.28,8299.2,83746.0
CASH,KANTOR,PASEO-038,PASEO B PRSO FTP 50S,2024-03-26,1.0.0,48.0,301789.1,301789.1,301789.1,33196.8,334986.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-04,0.3.0,3.0,162162.2,27027.03,27027.03,2972.97,30000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-04,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-06,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-08,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-09,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-09,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-09,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-12,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-16,0.1.0,1.0,162162.2,9009.01,9009.01,990.99,10000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-17,0.1.0,1.0,162162.2,9009.01,9009.01,990.99,10000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-30,0.6.0,6.0,162162.2,54054.07,54054.07,5945.95,60000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-06,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-19,0.10.0,10.0,162162.2,90090.11,90090.11,9909.91,100000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-21,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-27,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-27,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-08,0.3.0,3.0,162162.2,27027.03,27027.03,2972.97,30000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-12,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-14,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-22,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-26,0.6.0,6.0,162162.2,54054.07,54054.07,5945.95,60000.0
CASH,KANTOR,PASEO-044,PASEO ULSO FSP 100S,2024-01-16,0.12.0,12.0,436189.1,130856.73,130856.73,14394.24,145251.0
CASH,KANTOR,PASEO-044,PASEO ULSO FSP 100S,2024-02-06,0.12.0,12.0,436189.1,130856.73,130856.73,14394.24,145251.0
CASH,KANTOR,PASEO-044,PASEO ULSO FSP 100S,2024-03-26,0.12.0,12.0,436189.1,130856.73,130856.73,14394.24,145251.0
CASH,KANTOR,PASEO-045,PASEO ULSO FTP 40S,2024-02-27,0.12.0,12.0,326225.5,54370.92,54370.92,5980.8,60352.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-04,0.3.0,3.0,162162.2,27027.03,27027.03,2972.97,30000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-04,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-04,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-06,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-08,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-09,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-09,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-10,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-12,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-16,0.2.0,2.0,162162.2,18018.02,18018.02,1981.98,20000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-17,0.1.0,1.0,162162.2,9009.01,9009.01,990.99,10000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-18,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-23,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-25,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-29,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-06,0.9.0,9.0,162162.2,81081.1,81081.1,8918.92,90000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-06,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-12,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-15,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-15,0.6.0,6.0,162162.2,54054.07,54054.07,5945.95,60000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-16,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-19,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-21,0.2.0,2.0,162162.2,18018.02,18018.02,1981.98,20000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-03-19,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-03-25,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-03-28,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-06,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-08,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-09,0.6.0,6.0,126000.0,42000.0,42000.0,4620.0,46620.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-13,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-23,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-02-12,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-02-27,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-03-08,0.3.0,3.0,126000.0,21000.0,21000.0,2310.0,23310.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-03-13,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
CASH,KANTOR,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-03-19,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
CASH,KANTOR,PASEO-060,PASEO KIDS FB 120S,2024-02-19,0.1.0,1.0,610909.1,30545.46,30545.46,3360.0,33905.0
CASH,KANTOR,PASEO-061,PASEO B WIPES PURITY GAZETTE 80S,2024-03-12,1.0.0,24.0,305454.6,305454.6,305454.6,33600.01,339055.0
CASH,KANTOR,PASEO-061,PASEO B WIPES PURITY GAZETTE 80S,2024-03-14,0.18.0,18.0,305454.6,229090.95,229090.95,25200.0,254291.0
CASH,KANTOR,PASEO-068,PASEO CHR FTP 70S MINI IND,2024-03-13,1.0.0,48.0,200727.3,200727.3,200727.3,22080.0,222807.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-03,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-03,5.0.0,240.0,439418.2,2197091.0,2197091.0,241680.01,2438771.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-03,0.0.0,0.0,439418.2,0.0,0.0,0.0,0.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-04,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-04,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,0.12.0,12.0,439418.2,109854.55,109854.55,12084.0,121939.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,0.42.0,42.0,439418.2,384490.93,384490.93,42294.0,426785.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-11,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-11,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-11,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-11,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-12,5.0.0,240.0,439418.2,2197091.0,2197091.0,241680.01,2438771.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-12,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-12,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-13,0.2.0,2.0,439418.2,18309.09,18309.09,2014.0,20323.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-13,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-13,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-13,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-13,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-15,0.12.0,12.0,439418.2,109854.55,109854.55,12084.0,121939.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-15,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-15,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-16,0.24.0,24.0,439418.2,219709.1,219709.1,24168.0,243877.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-16,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-16,0.24.0,24.0,439418.2,219709.1,219709.1,24168.0,243877.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-16,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-16,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-17,9.0.0,432.0,439418.2,3954763.8,3954763.8,435024.02,4389788.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-18,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-18,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-20,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-20,0.12.0,12.0,439418.2,109854.55,109854.55,12084.0,121939.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-20,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-23,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-23,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-23,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-23,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-25,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-26,0.24.0,24.0,439418.2,219709.1,219709.1,24168.0,243877.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-29,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-29,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-29,10.0.0,480.0,439418.2,4394182.0,4394182.0,483360.02,4877542.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-30,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-31,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-31,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-02,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-02,0.12.0,12.0,439418.2,109854.55,109854.55,12084.0,121939.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-03,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-03,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-05,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-05,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-06,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-12,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-12,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-12,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-13,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-15,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-15,6.0.0,288.0,439418.2,2636509.2,2636509.2,290016.01,2926525.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-15,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
CASH,KANTOR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-15,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
